Hidden_Layers,Activation,Epochs,Learning_Rate,Batch_Size,Loss,Accuracy,MAE,MSE,R2
"[4, 16, 32]",Identity,250,0.001,16,0.31405845284461975,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",ReLU,250,0.0001,512,0.3395857512950897,0.855,0.145,0.145,0.4171440005302429
[8],Identity,250,0.001,64,0.2012896090745926,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,50,1.0,256,0.050679031759500504,0.855,0.145,0.145,0.4171440005302429
[8],Sigmoid,50,0.01,512,0.2852191925048828,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,10,0.1,512,0.2656310796737671,0.855,0.145,0.145,0.4171440005302429
[4],Identity,250,0.01,16,0.3167504370212555,0.855,0.145,0.145,0.4171440005302429
[4],Tanh,50,0.01,32,0.1302666813135147,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,250,0.1,32,0.2670553922653198,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,50,1.0,256,0.10687848925590515,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Tanh,250,0.0001,16,0.28575244545936584,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Sigmoid,25,0.01,256,0.10885503888130188,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Tanh,10,0.01,512,0.31722840666770935,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",Tanh,250,0.1,256,1.542671088827774e-05,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,250,0.001,128,0.1795319765806198,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",Tanh,250,0.1,128,1.5309065929614007e-05,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,50,1.0,32,0.24177351593971252,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,250,0.001,64,0.20226262509822845,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,250,0.001,32,0.2164817452430725,0.855,0.145,0.145,0.4171440005302429
[4],Identity,25,0.1,128,0.19088712334632874,0.855,0.145,0.145,0.4171440005302429
[4],Tanh,100,1.0,128,0.12166205793619156,0.855,0.145,0.145,0.4171440005302429
[4],Identity,25,0.01,32,0.22164031863212585,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,250,0.001,128,0.1803787797689438,0.855,0.145,0.145,0.4171440005302429
[4],Identity,25,0.01,128,0.18089500069618225,0.855,0.145,0.145,0.4171440005302429
[4],Identity,25,0.01,512,0.3124953508377075,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",ReLU,1,0.01,32,0.345304936170578,0.855,0.145,0.145,0.4171440005302429
[8],Identity,250,0.0001,16,0.3111511468887329,0.855,0.145,0.145,0.4171440005302429
[8],Identity,250,0.001,128,0.1788943111896515,0.855,0.145,0.145,0.4171440005302429
[4],Identity,50,0.001,64,0.2369755357503891,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",ReLU,25,0.001,32,0.16339245438575745,0.855,0.145,0.145,0.4171440005302429
[4],Tanh,250,1.0,512,0.20179970562458038,0.855,0.145,0.145,0.4171440005302429
[8],Identity,50,0.001,32,0.21602654457092285,0.855,0.145,0.145,0.4171440005302429
[4],Identity,100,0.01,32,0.22014224529266357,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,25,1.0,512,0.21746641397476196,0.855,0.145,0.145,0.4171440005302429
[4],Identity,100,0.01,64,0.2043425440788269,0.855,0.145,0.145,0.4171440005302429
[4],Identity,100,0.01,128,0.18059410154819489,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Tanh,50,0.01,512,0.23981907963752747,0.855,0.145,0.145,0.4171440005302429
[8],Identity,100,0.001,16,0.31190764904022217,0.855,0.145,0.145,0.4171440005302429
[8],Identity,100,0.01,128,0.18104979395866394,0.855,0.145,0.145,0.4171440005302429
[4],Identity,250,0.01,128,0.1804775893688202,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Sigmoid,10,0.01,16,0.3763560950756073,0.855,0.145,0.145,0.4171440005302429
[8],Identity,100,0.01,32,0.22129809856414795,0.855,0.145,0.145,0.4171440005302429
[4],Identity,100,0.001,16,0.3108694851398468,0.855,0.145,0.145,0.4171440005302429
[4],Identity,100,0.001,32,0.21498887240886688,0.855,0.145,0.145,0.4171440005302429
[4],Identity,100,0.001,64,0.20263171195983887,0.855,0.145,0.145,0.4171440005302429
[4],Identity,100,0.001,128,0.2016623318195343,0.855,0.145,0.145,0.4171440005302429
[8],Identity,50,0.001,64,0.2197534441947937,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",ReLU,100,0.001,512,0.13019219040870667,0.855,0.145,0.145,0.4171440005302429
[8],ReLU,25,0.001,32,0.23936818540096283,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,100,0.001,128,0.17965078353881836,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Tanh,250,0.001,512,0.217075914144516,0.855,0.145,0.145,0.4171440005302429
[4],Identity,250,0.01,32,0.219465434551239,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,250,0.1,256,0.15561875700950623,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Sigmoid,10,0.01,256,0.1917405128479004,0.855,0.145,0.145,0.4171440005302429
[4],Identity,250,1.0,64,3.125,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,50,0.01,32,0.22744688391685486,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,50,0.01,16,0.3054142892360687,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Tanh,250,0.0001,256,0.2234782874584198,0.855,0.145,0.145,0.4171440005302429
[8],ReLU,25,0.01,256,0.08196009695529938,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,10,0.01,32,0.20523731410503387,0.855,0.145,0.145,0.4171440005302429
[4],Identity,250,0.001,16,0.3108999729156494,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",ReLU,25,0.001,128,0.10598175972700119,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",ReLU,25,0.0001,16,0.36802810430526733,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,100,0.1,256,0.15920011699199677,0.855,0.145,0.145,0.4171440005302429
[4],Identity,250,0.001,128,0.178846538066864,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,100,0.001,16,0.31703290343284607,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,100,0.01,64,0.09622959047555923,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,100,0.001,32,0.2168980985879898,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",ReLU,10,0.01,32,0.15147888660430908,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,100,0.001,64,0.2023524045944214,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Tanh,250,0.001,64,0.11231191456317902,0.855,0.145,0.145,0.4171440005302429
[4],Identity,250,0.001,64,0.2011810541152954,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,10,0.001,16,0.4414227306842804,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,1,0.01,64,0.39153558015823364,0.855,0.145,0.145,0.4171440005302429
[8],Identity,50,0.1,32,0.3226255774497986,0.855,0.145,0.145,0.4171440005302429
[8],Identity,100,0.0001,16,0.3927176594734192,0.855,0.145,0.145,0.4171440005302429
[8],Sigmoid,100,0.01,128,0.11157454550266266,0.855,0.145,0.145,0.4171440005302429
[4],Identity,250,0.001,32,0.21494272351264954,0.855,0.145,0.145,0.4171440005302429
[8],Identity,50,0.01,128,0.18116849660873413,0.855,0.145,0.145,0.4171440005302429
[8],Sigmoid,100,0.001,128,0.2658154368400574,0.855,0.145,0.145,0.4171440005302429
[8],Identity,100,0.001,128,0.1833990216255188,0.855,0.145,0.145,0.4171440005302429
[4],Identity,100,1.0,128,6.25,0.855,0.145,0.145,0.4171440005302429
[8],Identity,100,0.001,64,0.20138975977897644,0.855,0.145,0.145,0.4171440005302429
[8],Identity,100,0.001,32,0.21523873507976532,0.855,0.145,0.145,0.4171440005302429
[4],Tanh,250,0.001,512,0.30889299511909485,0.855,0.145,0.145,0.4171440005302429
[8],Identity,50,0.001,16,0.31230247020721436,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Sigmoid,100,0.1,128,0.05465063825249672,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,50,0.1,128,0.07732020318508148,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",ReLU,50,0.01,256,0.03297343850135803,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,100,0.0001,32,0.2147725373506546,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,250,0.001,512,0.4347681701183319,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,50,0.0001,16,0.31286367774009705,0.855,0.145,0.145,0.4171440005302429
[8],ReLU,10,0.001,16,0.38982152938842773,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Sigmoid,50,0.01,32,0.045993246138095856,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,50,0.001,128,0.18029019236564636,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",ReLU,25,0.1,32,0.24973343312740326,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Sigmoid,25,0.1,512,0.22742755711078644,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,100,0.0001,16,0.30970460176467896,0.855,0.145,0.145,0.4171440005302429
[8],Identity,25,0.1,128,0.19315654039382935,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,25,0.1,256,0.16607505083084106,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Tanh,1,0.01,16,0.543560802936554,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,25,0.01,16,0.3320819139480591,0.855,0.145,0.145,0.4171440005302429
[8],Identity,25,0.01,128,0.18129274249076843,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",ReLU,50,0.1,64,0.10842489451169968,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,25,0.01,512,0.30119046568870544,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,25,0.001,16,0.31767746806144714,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,250,0.01,32,0.22517430782318115,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",Tanh,10,0.01,512,0.2690238654613495,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",Tanh,250,0.0001,32,0.17945653200149536,0.855,0.145,0.145,0.4171440005302429
[8],Sigmoid,50,10.0,256,0.36212581396102905,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Sigmoid,50,0.01,512,0.2606212794780731,0.855,0.145,0.145,0.4171440005302429
[8],ReLU,10,0.01,16,0.2590191960334778,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",ReLU,250,0.001,64,0.0815872997045517,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,10,0.1,16,0.3179367780685425,0.855,0.145,0.145,0.4171440005302429
[8],Tanh,10,0.1,128,0.06565383076667786,0.855,0.145,0.145,0.4171440005302429
[4],Tanh,10,0.1,16,0.23508577048778534,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,25,0.1,128,0.0741397961974144,0.855,0.145,0.145,0.4171440005302429
[8],Tanh,10,0.1,512,0.24512547254562378,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,50,0.0001,64,0.2242121398448944,0.855,0.145,0.145,0.4171440005302429
[8],Tanh,10,0.01,16,0.29026365280151367,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,25,0.1,64,0.10806085169315338,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,25,0.1,128,0.20651520788669586,0.855,0.145,0.145,0.4171440005302429
[8],Sigmoid,10,0.01,128,0.2830488085746765,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,10,1.0,512,0.30416443943977356,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Sigmoid,100,0.01,256,0.034845978021621704,0.855,0.145,0.145,0.4171440005302429
[8],Tanh,10,0.01,256,0.2372271865606308,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,10,0.01,128,0.1848270297050476,0.855,0.145,0.145,0.4171440005302429
[8],Identity,10,0.1,64,0.23502901196479797,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,100,1.0,128,0.10792618244886398,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,10,0.1,256,0.17867770791053772,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,25,0.001,32,0.2948180139064789,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,250,0.1,64,0.05892143398523331,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Sigmoid,100,0.01,512,0.1884567141532898,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,250,0.001,16,0.31638234853744507,0.855,0.145,0.145,0.4171440005302429
[8],Sigmoid,25,0.1,512,0.2169148325920105,0.855,0.145,0.145,0.4171440005302429
[4],Tanh,25,0.1,64,0.14696449041366577,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,25,0.001,128,0.1803608238697052,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",Sigmoid,100,0.001,512,0.2900926470756531,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,100,0.01,128,0.12982437014579773,0.855,0.145,0.145,0.4171440005302429
[4],ReLU,250,0.001,128,0.13873080909252167,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,50,0.1,64,0.13150468468666077,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,250,0.0001,256,0.20006799697875977,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,50,0.001,16,0.31644386053085327,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,50,0.001,32,0.21703791618347168,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,250,0.0001,64,0.20223578810691833,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,100,0.01,512,0.2698488235473633,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",Tanh,25,0.01,256,0.031198645010590553,0.855,0.145,0.145,0.4171440005302429
[8],Tanh,1,0.1,32,0.3960667550563812,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,250,0.0001,32,0.21448710560798645,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,25,0.01,256,0.15371446311473846,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,50,0.001,64,0.2025241255760193,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,100,0.001,32,0.21898552775382996,0.855,0.145,0.145,0.4171440005302429
[8],Sigmoid,50,0.01,16,0.23181813955307007,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Tanh,100,0.01,128,0.04557083174586296,0.855,0.145,0.145,0.4171440005302429
"[32, 64]",Tanh,25,0.1,32,0.0904192179441452,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,50,0.001,128,0.17976811528205872,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,250,0.0001,16,0.3092362880706787,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",ReLU,100,0.0001,16,0.17505332827568054,0.855,0.145,0.145,0.4171440005302429
[4],Identity,10,0.1,256,0.14111824333667755,0.855,0.145,0.145,0.4171440005302429
[4],Tanh,25,0.1,256,0.054741546511650085,0.855,0.145,0.145,0.4171440005302429
[8],Identity,25,0.001,16,0.316620409488678,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Identity,250,0.001,32,0.218392476439476,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Sigmoid,50,0.01,32,0.1355985701084137,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,50,0.01,32,0.1702776849269867,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,50,0.01,16,0.24277564883232117,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,25,0.001,32,0.21790000796318054,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,25,0.001,64,0.2025764435529709,0.855,0.145,0.145,0.4171440005302429
[4],Sigmoid,1,0.1,32,0.3211532235145569,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,50,0.01,128,0.18611444532871246,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Tanh,10,0.001,128,0.1953752636909485,0.855,0.145,0.145,0.4171440005302429
[4],Tanh,25,0.01,64,0.17186200618743896,0.855,0.145,0.145,0.4171440005302429
[4],Tanh,25,0.01,256,0.12274373322725296,0.855,0.145,0.145,0.4171440005302429
"[16, 32, 64]",Tanh,10,0.01,512,0.28427839279174805,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Tanh,100,0.001,256,0.10609972476959229,0.855,0.145,0.145,0.4171440005302429
[8],Sigmoid,50,1.0,128,0.06479448825120926,0.855,0.145,0.145,0.4171440005302429
"[4, 16, 32]",Identity,50,0.1,256,0.16433951258659363,0.855,0.145,0.145,0.4171440005302429
[8],Identity,50,0.001,128,0.28685617446899414,0.85,0.15,0.15,0.3970454931259155
[64],Tanh,10,0.001,64,0.305105984210968,0.85,0.15,0.15,0.3970454931259155
"[32, 64]",Tanh,25,0.001,16,0.27703428268432617,0.85,0.15,0.15,0.3970454931259155
"[32, 64]",Tanh,25,0.01,64,0.0069773090071976185,0.85,0.15,0.15,0.3970454931259155
"[4, 16, 32]",Sigmoid,25,0.1,64,0.06616208702325821,0.85,0.15,0.15,0.3970454931259155
[8],Identity,10,0.001,16,0.4044928252696991,0.85,0.15,0.15,0.3970454931259155
"[4, 16, 32]",Sigmoid,25,0.1,32,0.13225632905960083,0.85,0.15,0.15,0.3970454931259155
[16],Tanh,25,0.01,128,0.10605344921350479,0.85,0.15,0.15,0.3970454931259155
"[16, 32]",Tanh,250,0.001,64,0.011248002760112286,0.85,0.15,0.15,0.3970454931259155
[8],Identity,50,0.0001,16,0.4592142403125763,0.85,0.15,0.15,0.3970454931259155
[64],Tanh,25,0.01,512,0.22203928232192993,0.85,0.15,0.15,0.3970454931259155
[64],Tanh,25,1.0,16,15.399446487426758,0.85,0.15,0.15,0.3970454931259155
[16],Tanh,10,0.1,32,0.059270329773426056,0.85,0.15,0.15,0.3970454931259155
[4],Sigmoid,10,0.1,64,0.13865138590335846,0.85,0.15,0.15,0.3970454931259155
"[16, 32]",Tanh,50,0.1,256,0.0020459338556975126,0.85,0.15,0.15,0.3970454931259155
[64],Tanh,25,0.01,128,0.04941311851143837,0.85,0.15,0.15,0.3970454931259155
[64],Tanh,25,0.01,64,0.030200717970728874,0.85,0.15,0.15,0.3970454931259155
[8],Sigmoid,250,0.001,512,0.3609699606895447,0.85,0.15,0.15,0.3970454931259155
"[32, 64]",Tanh,50,0.001,64,0.13005796074867249,0.85,0.15,0.15,0.3970454931259155
"[16, 32]",Tanh,100,1.0,512,0.24075786769390106,0.85,0.15,0.15,0.3970454931259155
[16],Tanh,10,0.01,32,0.19335925579071045,0.85,0.15,0.15,0.3970454931259155
[4],Sigmoid,10,0.1,32,0.1853349357843399,0.85,0.15,0.15,0.3970454931259155
[32],Tanh,50,0.01,256,0.022104037925601006,0.85,0.15,0.15,0.3970454931259155
[16],Sigmoid,10,0.1,64,0.11178842186927795,0.85,0.15,0.15,0.3970454931259155
[16],Tanh,10,0.1,512,0.21398323774337769,0.85,0.15,0.15,0.3970454931259155
[16],Sigmoid,10,0.1,512,0.2547815442085266,0.85,0.15,0.15,0.3970454931259155
"[16, 32]",Identity,25,0.0001,16,0.49980664253234863,0.85,0.15,0.15,0.3970454931259155
[4],ReLU,25,0.1,512,0.18894141912460327,0.85,0.15,0.15,0.3970454931259155
"[32, 64]",Tanh,50,0.01,32,0.0005952696083113551,0.85,0.15,0.15,0.3970454931259155
"[4, 16]",Identity,250,0.0001,64,0.20948931574821472,0.85,0.15,0.15,0.3970454931259155
[64],Tanh,25,0.0001,16,0.472420334815979,0.85,0.15,0.15,0.3970454931259155
"[4, 16]",Sigmoid,1,0.1,16,0.54403156042099,0.85,0.15,0.15,0.3970454931259155
[32],Tanh,100,0.001,16,0.20112982392311096,0.85,0.15,0.15,0.3970454931259155
[16],Sigmoid,1,0.1,32,0.40453988313674927,0.85,0.15,0.15,0.3970454931259155
[32],Tanh,100,0.001,32,0.15181946754455566,0.85,0.15,0.15,0.3970454931259155
[32],Tanh,100,0.001,64,0.1352565586566925,0.85,0.15,0.15,0.3970454931259155
"[16, 32]",Tanh,25,0.001,256,0.2295636236667633,0.85,0.15,0.15,0.3970454931259155
"[4, 16, 32]",Tanh,250,0.1,256,0.09991518408060074,0.85,0.15,0.15,0.3970454931259155
[8],Sigmoid,250,1.0,32,0.18272319436073303,0.85,0.15,0.15,0.3970454931259155
[8],Sigmoid,250,1.0,16,0.5136187672615051,0.85,0.15,0.15,0.3970454931259155
"[16, 32]",Identity,25,0.01,16,0.39755815267562866,0.85,0.15,0.15,0.3970454931259155
[4],Sigmoid,10,0.01,128,0.3806970417499542,0.85,0.15,0.15,0.3970454931259155
"[32, 64]",Tanh,100,0.001,256,0.07069149613380432,0.85,0.15,0.15,0.3970454931259155
[32],ReLU,10,0.001,16,0.34259307384490967,0.85,0.15,0.15,0.3970454931259155
"[4, 16, 32]",Identity,100,0.0001,64,0.26468679308891296,0.85,0.15,0.15,0.3970454931259155
"[4, 16]",Identity,10,0.1,64,0.254324346780777,0.85,0.15,0.15,0.3970454931259155
"[16, 32, 64]",Tanh,100,0.001,32,0.03178056702017784,0.85,0.15,0.15,0.3970454931259155
"[4, 16, 32]",Identity,1,0.01,16,0.4917427599430084,0.85,0.15,0.15,0.3970454931259155
"[16, 32]",Sigmoid,50,0.01,64,0.12217462807893753,0.85,0.15,0.15,0.3970454931259155
[4],Sigmoid,250,0.01,128,0.10208840668201447,0.85,0.15,0.15,0.3970454931259155
[4],Sigmoid,250,0.01,512,0.2278372198343277,0.85,0.15,0.15,0.3970454931259155
"[16, 32]",ReLU,25,0.1,16,0.26470062136650085,0.85,0.15,0.15,0.3970454931259155
"[16, 32]",Sigmoid,50,0.1,32,0.013209013268351555,0.85,0.15,0.15,0.3970454931259155
"[4, 16]",Identity,1,0.1,32,0.4077163338661194,0.85,0.15,0.15,0.3970454931259155
[32],ReLU,250,1.0,512,11.11111068725586,0.85,0.15,0.15,0.3970454931259155
[64],Tanh,250,0.0001,256,0.2680109739303589,0.85,0.15,0.15,0.3970454931259155
[16],ReLU,1,0.1,128,0.33240368962287903,0.85,0.15,0.15,0.3970454931259155
[64],Tanh,250,0.001,128,0.032624486833810806,0.85,0.15,0.15,0.3970454931259155
[4],Sigmoid,50,0.001,64,0.4281960129737854,0.85,0.15,0.15,0.3970454931259155
"[16, 32]",Sigmoid,25,0.01,512,0.28043827414512634,0.85,0.15,0.15,0.3970454931259155
[32],ReLU,250,0.0001,64,0.20767644047737122,0.85,0.15,0.15,0.3970454931259155
[8],Sigmoid,50,1.0,32,0.33059385418891907,0.85,0.15,0.15,0.3970454931259155
[32],ReLU,250,0.0001,128,0.2639848589897156,0.85,0.15,0.15,0.3970454931259155
[64],Tanh,250,0.01,32,4.480955976760015e-05,0.85,0.15,0.15,0.3970454931259155
[64],Tanh,250,0.1,128,8.824441465549171e-06,0.85,0.15,0.15,0.3970454931259155
[32],Tanh,1,0.1,256,0.36369895935058594,0.85,0.15,0.15,0.3970454931259155
[32],ReLU,100,0.0001,32,0.26648569107055664,0.85,0.15,0.15,0.3970454931259155
[8],Sigmoid,10,0.1,256,0.09268707782030106,0.85,0.15,0.15,0.3970454931259155
